Title,Type,language,Date,Link
ع / بيئي / جهود فطرية تُعيد الحمار البري إلى المملكة بعد غياب لأكثر من قرن,البيئة,عربى,12/1/2024 19:04,https://spa.gov.sa/w2216974
ع / رياضي / دوري أبطال آسيا للنخبة: النصر يستقبل السد القطري غدًا لحساب الجولة السادسة,رياضي,عربى,12/1/2024 19:04,https://spa.gov.sa/w2216975
ع / بيئي / أمطار غزيرة على منطقة جازان,البيئة,عربى,12/1/2024 19:17,https://spa.gov.sa/w2216980
ع / سياسي / وزير الخارجية المصري يلتقي نظيره المالي ,سياسي,عربى,12/1/2024 19:17,https://spa.gov.sa/w2216981
"ع / عام / ""واس"" تشارك في الفعاليات المصاحبة للدورة الـ 45 لمجلس التعاون لدول الخليج العربية بالكويت",عام,عربى,12/1/2024 19:18,https://spa.gov.sa/w2216982
ع / سياسي / استشهاد أربعة فلسطينيين في قصف إسرائيلي على جنين,سياسي,عربى,12/1/2024 19:18,https://spa.gov.sa/w2216983
ع / سياسي / المفوض العام لوكالة الأونروا يدعو لاستخدام كل الوسائل المتاحة لمنع تنفيذ القانون الإسرائيلي بحظر أنشطة الوكالة الأممية,سياسي,عربى,12/1/2024 19:22,https://spa.gov.sa/w2216984
"ع / بيئي / استعدادًا لاستقبال وفود COP16.. الرئيس التنفيذي لـ ""الغطاء النباتي"" يتفقد المتنزهات الوطنية بالرياض",البيئة,عربى,12/1/2024 19:36,https://spa.gov.sa/w2216999
"ع / عام / ""تعليم جدة"" يستضيف برنامج التمكين المتقدم وفق منهجية STEM لتأهيل 85 مدرّبًا على مستوى المملكة",عام,عربى,12/1/2024 19:38,https://spa.gov.sa/w2217002
ع / سياسي / وزير الخارجية الأردني يتلقى اتصالًا هاتفيًّا من نظيره العراقي,سياسي,عربى,12/1/2024 19:40,https://spa.gov.sa/w2217003
"ع / علوم وتقنيات / تعليم نجران يشارك بـ 7 مشروعات علمية وبحثية في معارض الأولمبياد الوطني ""إبداع 2025""",عام,عربى,12/1/2024 19:51,https://spa.gov.sa/w2217006
"ع / علوم وتقنيات / جامعة طيبة تحقق المركز الأول بهاكاثون ""الابتكار في التعليم"" بجامعة الأميرة نورة",علوم و تقنيات,عربى,12/1/2024 19:52,https://spa.gov.sa/w2217007
ع / سياسي / البيان الختامي الصادر عن المجلس الأعلى لدول مجلس التعاون في دورته الخامسة والأربعين,سياسي,عربى,12/1/2024 20:03,https://spa.gov.sa/w2217010
ع / اجتماعي / مركز الملك سلمان للإغاثة يوزع 455 قسيمة شرائية في منطقة المنية اللبنانية,إجتماعي,عربى,12/1/2024 20:04,https://spa.gov.sa/w2217011
ع / عام /  تجمع جدة الصحي الثاني يحقق انجازاً في اثراء الأبحاث الصحية,علوم و تقنيات,عربى,12/1/2024 20:04,https://spa.gov.sa/w2217012
"ع / عام/ تعليم الأحساء يطلق ملتقى الوعي الفكري الثاني""رصين"" بمشاركة نخبة من الخبراء",عام,عربى,12/1/2024 20:05,https://spa.gov.sa/w2217013
ع / اقتصادي / المجلس العام للبنوك والمؤسسات المالية الإسلامية يعقد اجتماعه السنوي الـ 50,عام,عربى,12/1/2024 20:05,https://spa.gov.sa/w2217014
ع / سياسي / وزير الخارجية الكويتي: القمة الخليجية الـ45 شهدت اعتماد العديد من القرارات المهمة,سياسي,عربى,12/1/2024 20:07,https://spa.gov.sa/w2217015
ع / اجتماعي / مركز الملك سلمان للإغاثة يوزع 420 قسيمة شرائية بمحافظتي بيروت و عكار في لبنان,إجتماعي,عربى,12/1/2024 20:07,https://spa.gov.sa/w2217016
"ع / اقتصادي / المؤسسة الإسلامية لتأمين الاستثمار تحصل على جائزة ""مستشار التأمين للعام - لـ أفريقيا"" ",اقتصادي,عربى,12/1/2024 20:08,https://spa.gov.sa/w2217017
ع / اجتماعي / مركز الملك سلمان للإغاثة يوزع 164 حقيبة إيوائية في مدينة فيض آباد مركز ولاية بدخشان في أفغانستان ,إجتماعي,عربى,12/1/2024 20:08,https://spa.gov.sa/w2217018
ع / ثقافي / مؤتمر مسلمي أمريكا اللاتينية يناقش سبل تعزيز ونشر العلم الشرعي ,ثقافي,عربى,12/1/2024 20:09,https://spa.gov.sa/w2217020
ع / عام / مركز الملك سلمان للإغاثة يقدم للمرأة في الدول الأكثر احتياجًا حول العالم 1.026 مشروعًا في مختلف القطاعات ,عام,عربى,12/1/2024 20:18,https://spa.gov.sa/w2217027
ع / سياسي / سمو وزير الخارجية يصل إلى القاهرة لترؤس وفد المملكة المشارك في المؤتمر الوزاري للمساعدات الإنسانية لغزة ,سياسي,عربى,12/1/2024 20:48,https://spa.gov.sa/w2217042
"ع / عام / ""هدف"" يستعرض خدماته ومنتجاته خلال ورشة عمل بغرفة رفحاء ",عام,عربى,12/1/2024 20:50,https://spa.gov.sa/w2217045
ع / عام / في مقر جامعة الدول العربية..  وزارة الموارد البشرية والتنمية الاجتماعية تعزز ريادتها في التميُّز الحكومي,عام,عربى,12/1/2024 20:50,https://spa.gov.sa/w2217047
ع / رياضي / أخضر البلياردو يشارك في بطولة العالم للبلياردو الفرنسي بمصر,رياضي,عربى,12/1/2024 20:54,https://spa.gov.sa/w2217050
"ع / رياضي / ""المصمك"" بطلًا لكأس الاتحاد السعودي للبولو",رياضي,عربى,12/1/2024 20:56,https://spa.gov.sa/w2217051
"ع / اقتصادي / بيئة عسير تنظّم ورشة عمل ""الفرص الاستثمارية والممكنات النظامية""",اقتصادي,عربى,12/1/2024 21:10,https://spa.gov.sa/w2217061
"ع / رياضي / اتحاد الكرة يعتمد (9 أندية و36 أكاديمية) ""خاصة"" ويمنحها أحقية المشاركة في المسابقات الرسمية",رياضي,عربى,12/1/2024 21:11,https://spa.gov.sa/w2217062
ع / تنويه لخبرنا رقم (140),عام,عربى,12/1/2024 21:29,https://spa.gov.sa/w2217068
ع / ثقافي / تحت رعاية خادم الحرمين الشريفين.. أمير المنطقة الشرقية يدشّن غدًا في الجبيل المؤتمر الدولي السادس لمدن التعلم (ICLC6)  ,ثقافي,عربى,12/1/2024 21:30,https://spa.gov.sa/w2217069
ع / سياحة وترفيه / رئيس هيئة الترفيه يعلن النزال المرتقب لمواجهة أوزيك وفيوري في موسم الرياض 2024,سياحة و ترفية,عربى,12/1/2024 21:32,https://spa.gov.sa/w2217070
"ع / سياحة وترفيه / منطقة ""ذا جروفز"" تعود بحلة جديدة ضمن موسم الرياض 2024",سياحة و ترفية,عربى,12/1/2024 22:13,https://spa.gov.sa/w2217083
"ع / اجتماعي / جائزة الأميرة صيتة بنت عبدالعزيز تطلق الورشة التدريبية لـ""صيتاثون"" الرياض ",إجتماعي,عربى,12/1/2024 22:19,https://spa.gov.sa/w2217085
ع / بيئي / انطلاق المعرض والمنتدى الدولي لتقنيات التشجير غدًا في الرياض بالتزامن مع COP16,البيئة,عربى,12/1/2024 22:23,https://spa.gov.sa/w2217088
"ع / عام / تعليم جازان ينفذ برنامجًا توعويًا بأهمية  ""الإفصاح والشفافية وتعارض المصالح""",عام,عربى,12/1/2024 22:29,https://spa.gov.sa/w2217090
"ع / بيئي /""وقاء"" يفتتح مبادرته التطوعية ""لأجل نخيلنا""",البيئة,عربى,12/1/2024 22:39,https://spa.gov.sa/w2217095
ع / رياضي / تحت رعاية الأمير عبدالعزيز بن سعود .. نائب وزير الداخلية يتوّج منتخب حرس الحدود ببطولة وزارة الداخلية الـ (14) لكرة القدم,رياضي,عربى,12/1/2024 22:40,https://spa.gov.sa/w2217097
"ع / رياضي / غدًا .. انطلاق أعمال مؤتمر قمة كرة القدم العالمية "" WFS """,رياضي,عربى,12/1/2024 22:43,https://spa.gov.sa/w2217099
ع / بيئي / انطلاق مؤتمر COP16 غدًا في الرياض لمواجهة تحديات التصحر والجفاف,البيئة,عربى,12/1/2024 23:17,https://spa.gov.sa/w2217111
ع / عام / انطلاق التمرين البحري الثنائي المختلط «جسر 25» بين القوات البحرية وسلاح البحرية الملكي البحريني,عام,عربى,12/1/2024 23:19,https://spa.gov.sa/w2217113
ع / سياسي / استشهاد عشرة فلسطينيين في قصف للاحتلال الإسرائيلي على منزل شمال قطاع غزة,سياسي,عربى,12/1/2024 23:22,https://spa.gov.sa/w2217119
ع / علوم وتقنيات / 9 جهات حكومية تُطلق أول هاكاثون لرفع الإنتاجية بالذكاء الاصطناعي في القطاعين الحكومي والخاص بالمملكة  ,علوم و تقنيات,عربى,12/1/2024 23:28,https://spa.gov.sa/w2217123
"ع / ثقافي/ قراءة في كتاب: ""عاصمة وادي الكمأة""",ثقافي,عربى,12/1/2024 23:38,https://spa.gov.sa/w2217131
ع / رياضي / البرلمان العربي: حصول ملف استضافة المملكة لبطولة كأس العالم 2034 على أعلى تقييم نجاح لكل العرب  ,رياضي,عربى,12/2/2024 0:22,https://spa.gov.sa/w2217145
ع / عام / مساعد وزير الإعلام يلتقي بخريجي الدفعة الأولى لأكاديمية الإعلام السعودية,عام,عربى,12/2/2024 0:26,https://spa.gov.sa/w2217146
ع / رياضي / نتائج مباريات الدوري المصري لكرة القدم,رياضي,عربى,12/2/2024 0:33,https://spa.gov.sa/w2217147
ع / تنويه لخبرنا رقم ( 2 ) ,عام,عربى,12/2/2024 1:18,https://spa.gov.sa/w2217149
ع / رياضي / ليفربول يعزز الصدارة وتشلسي يشارك أرسنال النقاط ومان سيتي يكسب بأربعة أهداف,رياضي,عربى,12/2/2024 1:26,https://spa.gov.sa/w2217150
ع / عام / قوات الاحتلال الإسرائيلي تقتحم المنطقة الشرقية من نابلس,عام,عربى,12/2/2024 2:05,https://spa.gov.sa/w2217152
ع / بيئي / لجنة معالجة التشوه البصري بمنطقة الباحة تطّلع على جهود الأمانة خلال شهر نوفمبر,البيئة,عربى,12/2/2024 3:01,https://spa.gov.sa/w2217153
ع / رياضي / ريال مدريد يفوز على خيتافي في الدوري الإسباني,رياضي,عربى,12/2/2024 4:48,https://spa.gov.sa/w2217166
ع / عام / قوات الاحتلال الإسرائيلي تقتحم بلدتي كفر اللبد وعنبتا شرق طولكرم,عام,عربى,12/2/2024 5:01,https://spa.gov.sa/w2217167
ع / اقتصادي / صعود مؤشرات الأسهم اليابانية في جلسة التعاملات الصباحية ,اقتصادي,عربى,12/2/2024 6:05,https://spa.gov.sa/w2217170
ع / بيئي / حالة الطقس المتوقعة اليوم,البيئة,عربى,12/2/2024 7:00,https://spa.gov.sa/w2217171
ع / عام / الجسر الجوي الإغاثي السعودي إلى لبنان يتواصل بمغادرة الطائرة الإغاثية الـ 27,عام,عربى,12/2/2024 7:07,https://spa.gov.sa/w2217174
ع / اقتصادي / ارتفاع أسعار النفط  ,اقتصادي,عربى,12/2/2024 7:21,https://spa.gov.sa/w2217176
ع / اقتصادي / ارتفاع الدولار وتراجع اليورو,اقتصادي,عربى,12/2/2024 8:40,https://spa.gov.sa/w2217179
ع / عام / زلزال بقوة 5 درجات يضرب سواحل جزيرة غوام الأمريكية بالمحيط الهادئ,عام,عربى,12/2/2024 8:51,https://spa.gov.sa/w2217181
